uniprot_id,ptm_enzyme,site,ptm_type,score,source,evidence_level,has_curated_source,n_references,references,raw_sources
P23396,P68400,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23396,Q05655,S6;T221;T237,Phosphorylation,4.0,HPRD;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;SIGNOR,curated_literature,True,4,15950189;19059439;20041225;21738525,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;phosphoELM_MIMP
P23396,Q5S007,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23415,P17252,S427,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23415,P27361,S408,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23415,P28482,S408,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23443,O15530,S394;S427;S434;S441;T229;T252;T390;T412;T470,Phosphorylation,23.0,HPRD;KEA;NCI-PID_ProtMapper;PhosphoELM;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;Sparser_ProtMapper;dbPTM,curated_literature,True,25,10209156;10601311;11914378;12183455;12370290;12586835;12967624;14560963;14993219;15208671;15388791;15718470;15809305;16099428;17081983;19864428;21561857;23769967;24604594;27149630;29257917;9271440;9427642;9445476;9465032,HPRD;KEA;NCI-PID_ProtMapper;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;dbPTM;phosphoELM
P23443,O94768,T412,Phosphorylation,2.0,iPTMnet;neXtProt,literature_supported,False,1,19342653,iPTMnet_REST;neXtProt
P23443,P06493,S394;S434;S441;S447;T444;T470,Phosphorylation,13.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,12,11705993;11914378;12586835;14993219;15208671;15774499;15809305;16964243;17081983;17570479;18669648;9271440,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;phosphoELM;phosphoELM_MIMP
P23443,P08581,T252,Phosphorylation,1.0,ProtMapper;REACH_ProtMapper,literature_supported,False,1,28675785,ProtMapper;REACH_ProtMapper
P23443,P16234,S441,Phosphorylation,1.0,ProtMapper;REACH_ProtMapper,literature_supported,False,1,27014871,ProtMapper;REACH_ProtMapper
P23443,P23443,T412,Phosphorylation,2.0,PhosphoSitePlus;iPTMnet,curated_literature,True,1,12183455,PSP;iPTMnet_REST
P23443,P24941,S434;S447;T390,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23443,P27361,S434;S441;S447;T444,Phosphorylation,3.0,KEA;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,3,15774499;9271440;9722592,KEA;PhosphoSite;ProtMapper;SIGNOR;SIGNOR_ProtMapper
P23443,P28482,S434;S447;T444,Phosphorylation,9.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,8,11705993;14967450;15774499;19085255;21035469;7545671;9271440;9722592,HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;phosphoELM_MIMP
P23443,P31749,S/T;T412,Phosphorylation,1.0,BEL-Large-Corpus_ProtMapper;ProtMapper;UniProt_InteractsWith,curated_source,True,1,12183455,BEL-Large-Corpus_ProtMapper;ProtMapper;UniProt_InteractsWith
P23443,P42336,T252;T390;T412,Phosphorylation,5.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper,curated_literature,True,3,11279232;18669648;20068231,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP
P23443,P42345,S394;S40;S434;S447;T252;T389;T390;T412;T444,Phosphorylation,58.0,BEL-Large-Corpus_ProtMapper;HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;Sparser_ProtMapper,curated_literature,True,60,10567431;10579915;10601311;11279232;11914378;11940578;12370290;12586835;12604610;12782654;12829246;14560963;14993219;15208671;15212693;15388791;15631631;15718470;15809305;16099428;16286006;16964243;17081983;17510057;17664694;18669648;19302577;19877273;20068231;20169205;20459645;21307646;21561857;21602892;21790669;21977024;21980324;22472346;22751450;22873724;23029019;23077579;23261705;23273915;23342114;23486913;24411482;24795562;25062042;25356520;25486097;25505994;26313911;26698305;26919095;27856330;28122439;28242756;9271440;9465032,BEL-Large-Corpus_ProtMapper;HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;phosphoELM;phosphoELM_MIMP
P23443,P45983,S434;S441;S447,Phosphorylation,2.0,KEA;PhosphoSitePlus;ProtMapper;RLIMS-P_ProtMapper,curated_literature,True,2,17570479;23816567,KEA;PhosphoSite;ProtMapper;RLIMS-P_ProtMapper
P23443,P45984,S434;T470,Phosphorylation,1.0,KEA;PhosphoSitePlus,curated_source,True,1,17570479,KEA;PhosphoSite
P23443,P49841,S394;S441;T444;T470,Phosphorylation,3.0,KEA;ProtMapper;REACH_ProtMapper,literature_supported,False,3,17570479;28639695;29143288,KEA;ProtMapper;REACH_ProtMapper
P23443,P53779,S447;T444,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23443,P68400,S40,Phosphorylation,1.0,KEA,literature_supported,False,1,7777579,KEA
P23443,P78527,S53;T387,Phosphorylation,1.0,KEA;ProtMapper;REACH_ProtMapper,literature_supported,False,2,17570479;25714019,KEA;ProtMapper;REACH_ProtMapper
P23443,Q00535,S411;S424;S429;S434,Phosphorylation,1.0,PhosphoSitePlus;ProtMapper;REACH_ProtMapper,curated_source,True,1,17220300,PhosphoSite;ProtMapper;REACH_ProtMapper
P23443,Q05655,T412,Phosphorylation,1.0,ProtMapper;REACH_ProtMapper,literature_supported,False,1,21240464,ProtMapper;REACH_ProtMapper
P23443,Q16539,S394,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23443,Q8TDX7,T412,Phosphorylation,1.0,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,literature_supported,False,1,25093993,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper
P23443,Q9HC98,S394;S398;S403;S53;T412,Phosphorylation,4.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;SIGNOR;Sparser_ProtMapper,curated_literature,True,3,11516946;12023960;25093993,HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;Sparser_ProtMapper;phosphoELM_MIMP
P23443,Q9UHD2,S447;T444,Phosphorylation,2.0,PhosphoSitePlus;ProtMapper,curated_source,True,0,,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper
P23458,Q13131,S515;S518,Phosphorylation,2.0,PhosphoSitePlus;ProtMapper,curated_source,True,0,,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper
P23467,P17252,T1067,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23467,P27361,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23468,O14965,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23497,P11309,S451;S452,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23497,Q92630,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23497,Q9UEE5,S328;S456,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23508,P48730,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23508,P49674,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23508,P51955,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23508,P78527,S118;S120,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23508,Q13535,S118;S120,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23508,Q8IVW4,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23511,P24941,S291;S297;S320;S326,Phosphorylation,6.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,3,12857729;18669648;20068231,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;phosphoELM_MIMP
P23511,P68400,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23527,Q13043,S15,Phosphorylation,1.0,dbPTM,literature_supported,False,1,12757711,dbPTM
P23527,Q96GD4,S79,Phosphorylation,2.0,PhosphoSitePlus;ProtMapper,curated_source,True,0,,PhosphoSite_ProtMapper;ProtMapper
P23528,O75116,S3,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23528,P17252,S23;S24,Phosphorylation,2.0,HPRD;MIMP;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,1,22855535,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper
P23528,P53667,S/T;S3,Phosphorylation,24.0,HPRD;KEA;MIMP;NCI-PID_ProtMapper;PhosphoELM;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;Reactome_ProtMapper;SIGNOR;Sparser_ProtMapper;UniProt_InteractsWith,curated_literature,True,18,11340065;11418599;11784854;11925442;18079118;18491316;18578522;18669648;18702456;19413330;19651622;20058876;20068231;25784483;25814227;27153537;29605806;9655398,HPRD;HPRD_MIMP;KEA;MIMP;NCI-PID_ProtMapper;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;Reactome_ProtMapper;SIGNOR_ProtMapper;Sparser_ProtMapper;UniProt_InteractsWith;phosphoELM;phosphoELM_MIMP
P23528,P53671,S3,Phosphorylation,19.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;Reactome_ProtMapper;SIGNOR;Sparser_ProtMapper,curated_literature,True,15,11171090;11340065;11418599;11925442;18491316;18578522;18669648;18702456;19413330;19651622;20058876;20068231;24509905;25784483;9655398,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;Reactome_ProtMapper;SIGNOR_ProtMapper;Sparser_ProtMapper;phosphoELM;phosphoELM_MIMP
P23528,P57058,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23528,Q13177,S3,Phosphorylation,1.0,ProtMapper;Sparser_ProtMapper,literature_supported,False,1,26827943,ProtMapper;Sparser_ProtMapper
P23528,Q15139,S3,Phosphorylation,5.0,HPRD;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper,curated_source,True,0,,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;phosphoELM_MIMP
P23528,Q15569,S3,Phosphorylation,19.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,13,11294912;11340065;11418599;11925442;18491316;18578522;18669648;18702456;19413330;19651622;20058876;20068231;9655398,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR_ProtMapper;phosphoELM;phosphoELM_MIMP
P23528,Q7Z2Y5,S3,Phosphorylation,13.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus,curated_literature,True,13,11340065;11418599;11925442;12837278;18491316;18578522;18669648;18702456;19413330;19651622;20058876;20068231;9655398,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP
P23528,Q96S53,S3,Phosphorylation,18.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;SIGNOR;Sparser_ProtMapper,curated_literature,True,13,11340065;11418599;11925442;18491316;18578522;18669648;18702456;19413330;19651622;20058876;20068231;25784483;9655398,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;ProtMapper;REACH_ProtMapper;SIGNOR_ProtMapper;Sparser_ProtMapper;phosphoELM;phosphoELM_MIMP
P23560,O96017,T144;T62,Phosphorylation,2.0,MIMP;PhosphoSitePlus;ProtMapper,curated_source,True,0,,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper
P23560,P17612,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23560,Q00535,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23560,Q9UQM7,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23588,O43318,S230;T27,Phosphorylation,2.0,PhosphoNetworks;PhosphoSitePlus;ProtMapper,curated_source,True,0,,PhosphoNetworks;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper
P23588,P04049,S131;S311;S359;S406;S418;S422;S442;S497;T420,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,P11309,S311;S359;S406;S418;S422;S442;S497;T420,Phosphorylation,1.0,PhosphoNetworks;ProtMapper;REACH_ProtMapper,literature_supported,False,1,23749639,PhosphoNetworks;ProtMapper;REACH_ProtMapper
P23588,P11802,S93,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,P17252,S192;S311;S406;S422;S442,Phosphorylation,1.0,KEA;PhosphoNetworks,literature_supported,False,1,17570479,KEA;PhosphoNetworks
P23588,P19784,S597,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23588,P23443,S311;S359;S406;S418;S422;S442;S497;T420,Phosphorylation,29.0,BEL-Large-Corpus_ProtMapper;HPRD;KEA;MIMP;NCI-PID_ProtMapper;PhosphoELM;PhosphoNetworks;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;Reactome_ProtMapper;SIGNOR;dbPTM,curated_literature,True,21,15071500;15212693;15507151;16083285;16286006;16404421;16763566;17664694;17924679;18707149;19413330;19651622;19664995;20068231;22253885;22579465;23317821;25220053;29301334;29494492;29547541,BEL-Large-Corpus_ProtMapper;HPRD;HPRD_MIMP;KEA;MIMP;NCI-PID_ProtMapper;PhosphoNetworks;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;dbPTM;phosphoELM;phosphoELM_MIMP
P23588,P24941,S504;S93,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23588,P25098,S311;T195,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,P30291,S131;S406;T461;T75,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,P31749,S422,Phosphorylation,4.0,KEA;ProtMapper;REACH_ProtMapper;SIGNOR,curated_literature,True,3,17570479;18836482;25749412,KEA;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper
P23588,P42345,S422,Phosphorylation,1.0,ProtMapper;REACH_ProtMapper,literature_supported,False,1,26848623,ProtMapper;REACH_ProtMapper
P23588,P49674,S597,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23588,P49841,S93,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23588,P50613,S93,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,P51812,S422,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23588,P53350,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23588,P53779,S504,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23588,P68400,S155;S192;S498;T18;T195,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,P78362,S283;S311;S406;S418;S422;S424;S445;T195;T420;T75,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,P78527,S425,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P23588,Q13043,S192;S442,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,Q14004,S422,Phosphorylation,1.0,SIGNOR;iPTMnet,curated_literature,True,1,36882522,Signor;iPTMnet_REST
P23588,Q14680,S406;S422,Phosphorylation,2.0,PhosphoSitePlus;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper,curated_literature,True,1,27528663,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper
P23588,Q15418,S422,Phosphorylation,8.0,HPRD;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;REACH_ProtMapper;SIGNOR;dbPTM,curated_literature,True,6,15071500;16083285;16763566;17664694;17924679;19413330,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;dbPTM;phosphoELM_MIMP
P23588,Q16512,S359;S418;S425;S507;S597;T27,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,Q8IW41,S340;S462;S507;S93,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,Q9BUB5,S425;T32,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23588,Q9P1W9,S406;S422,Phosphorylation,1.0,ProtMapper;REACH_ProtMapper,literature_supported,False,1,23749639,ProtMapper;REACH_ProtMapper
P23588,Q9Y2H1,S442;S445;S93,Phosphorylation,1.0,PhosphoNetworks,predicted_or_inferred,False,0,,PhosphoNetworks
P23634,Q6P0Q8,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23677,P05129,T311,Phosphorylation,4.0,HPRD;MIMP;PhosphoELM;PhosphoSitePlus,curated_source,True,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP
P23677,P05771,T311,Phosphorylation,1.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus,curated_literature,True,1,17570479,HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP
P23677,P17252,T311,Phosphorylation,4.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus,curated_literature,True,2,9155020;9374536,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP
P23677,P17612,S121;T311,Phosphorylation,4.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,2,9155020;9374536,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;phosphoELM_MIMP
P23677,Q02156,T311,Phosphorylation,4.0,HPRD;MIMP;PhosphoELM;PhosphoSitePlus,curated_source,True,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP
P23677,Q05655,T311,Phosphorylation,4.0,HPRD;MIMP;PhosphoELM;PhosphoSitePlus,curated_source,True,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP
P23677,Q9UQM7,T311,Phosphorylation,5.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,2,9155020;9374536,HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;phosphoELM;phosphoELM_MIMP
P23760,P11802,S430,Phosphorylation,1.0,ProtMapper;Sparser_ProtMapper,literature_supported,False,1,23469153,ProtMapper;Sparser_ProtMapper
P23760,P15056,S205;S222,Phosphorylation,1.0,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper,literature_supported,False,1,27906130,ProtMapper;REACH_ProtMapper;Sparser_ProtMapper
P23760,P49841,S197;S201;S205,Phosphorylation,6.0,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper,literature_supported,False,6,21440083;22679108;23058914;24903325;25821947;27588498,ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Sparser_ProtMapper
P23760,P68400,S205,Phosphorylation,3.0,MIMP;PhosphoSitePlus;ProtMapper,curated_source,True,0,,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper
P23769,P06493,T176,Phosphorylation,2.0,PhosphoSitePlus;ProtMapper,curated_source,True,0,,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper
P23769,P31749,S401,Phosphorylation,5.0,HPRD;KEA;MIMP;PhosphoSitePlus;ProtMapper;SIGNOR;Sparser_ProtMapper,curated_literature,True,2,15837948;27053161,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper
P23769,Q16539,S192,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23771,P17612,S308;S309,Phosphorylation,2.0,MIMP;PhosphoSitePlus;ProtMapper,curated_source,True,0,,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper
P23771,P24941,T156,Phosphorylation,1.0,PhosphoSitePlus;ProtMapper;REACH_ProtMapper,curated_literature,True,1,27053161,PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper
P23804,P53350,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P23919,Q13315,S88,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23921,P24941,S559,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23921,P42345,S631,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23975,P17252,S259;T258,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P23975,Q02156,S259,Phosphorylation,3.0,MIMP;PhosphoSitePlus;ProtMapper,curated_source,True,0,,MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper
P23975,Q16539,T30,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P24001,Q05655,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P24046,P17252,S431;S434;S440;S443;S444;S447,Phosphorylation,3.0,HPRD;KEA;MIMP;PhosphoSitePlus;SIGNOR,curated_literature,True,2,10779366;12175859,HPRD_MIMP;KEA;MIMP;PhosphoSite_MIMP;SIGNOR
P24046,P17612,S443;S444,Phosphorylation,1.0,HPRD;MIMP;SIGNOR,curated_literature,True,1,12175859,HPRD_MIMP;MIMP;SIGNOR
P24046,P28482,S434;S435;S440;T394,Phosphorylation,2.0,HPRD;MIMP;SIGNOR,curated_literature,True,1,12175859,HPRD_MIMP;MIMP;SIGNOR
P24046,P68400,S402,Phosphorylation,2.0,HPRD;MIMP,curated_source,True,0,,HPRD_MIMP;MIMP
P24046,Q13976,S443;S444,Phosphorylation,1.0,HPRD;MIMP;SIGNOR,curated_literature,True,1,12175859,HPRD_MIMP;MIMP;SIGNOR
P24071,P49841,S284,Phosphorylation,1.0,PhosphoSitePlus,curated_source,True,0,,PhosphoSite
P24278,Q96PN8,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P24385,O15111,T286,Phosphorylation,8.0,BEL-Large-Corpus_ProtMapper;HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;SIGNOR;Sparser_ProtMapper,curated_literature,True,5,10766840;10910956;15212693;16103118;9832503,BEL-Large-Corpus_ProtMapper;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;phosphoELM;phosphoELM_MIMP
P24385,O43930,S197;S234;S90,Phosphorylation,4.0,HPRD;MIMP;PhosphoELM;PhosphoSitePlus,curated_source,True,0,,HPRD_MIMP;MIMP;PhosphoSite_MIMP;phosphoELM_MIMP
P24385,P11802,S/T,Phosphorylation,1.0,UniProt_InteractsWith,curated_source,True,0,,UniProt_InteractsWith
P24385,P17612,S197;S234;S90,Phosphorylation,4.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;SIGNOR,curated_literature,True,1,8058338,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;phosphoELM_MIMP
P24385,P24941,S/T;T286,Phosphorylation,1.0,KEA;UniProt_InteractsWith,curated_source,True,1,17570479,KEA;UniProt_InteractsWith
P24385,P45984,T286,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
P24385,P49840,T286,Phosphorylation,4.0,KEA,literature_supported,False,4,10766840;10910956;16103118;9832503,KEA
P24385,P49841,T286;T288,Phosphorylation,51.0,HPRD;KEA;MIMP;PhosphoELM;PhosphoSitePlus;ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;Sparser_ProtMapper,curated_literature,True,43,10766840;10910956;10929713;11124803;11311237;12413951;14597415;15075324;16103118;16504004;17046823;17070615;17570479;18328826;18598945;18769147;18818515;19071090;19374252;19645770;19767775;20548028;21317297;21347341;22099186;22470469;22922870;23552696;23565238;23733133;24134204;25142862;25591548;26121043;26432751;26907733;27546592;27695879;28090171;29554905;29969496;30736789;9832503,HPRD;HPRD_MIMP;KEA;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;phosphoELM_MIMP
P24385,P51812,S234;S90,Phosphorylation,1.0,KEA,literature_supported,False,1,17570479,KEA
